Time,Open,high,low,close,volume,trades
1604880900000,0.25339000,0.25440000,0.25316000,0.25434000,1357333.90000000,824
1604880000000,0.25368000,0.25470000,0.25334000,0.25334000,1330610.20000000,788
1604879100000,0.25428000,0.25435000,0.25366000,0.25374000,1068751.40000000,515
1604878200000,0.25353000,0.25438000,0.25352000,0.25425000,1443343.50000000,764
1604877300000,0.25401000,0.25420000,0.25340000,0.25354000,772777.70000000,498
1604876400000,0.25407000,0.25441000,0.25365000,0.25406000,739018.00000000,482
1604875500000,0.25402000,0.25429000,0.25367000,0.25411000,820508.00000000,414
1604874600000,0.25367000,0.25414000,0.25352000,0.25400000,746323.30000000,636
1604873700000,0.25332000,0.25388000,0.25322000,0.25366000,591323.30000000,494
1604872800000,0.25265000,0.25389000,0.25262000,0.25334000,603453.00000000,505
1604871900000,0.25262000,0.25295000,0.25185000,0.25266000,1100723.70000000,556
1604871000000,0.25202000,0.25316000,0.25201000,0.25266000,777688.10000000,539
1604870100000,0.25282000,0.25295000,0.25203000,0.25203000,2076117.30000000,905
1604869200000,0.25376000,0.25408000,0.25250000,0.25282000,1458613.80000000,807
1604868300000,0.25460000,0.25466000,0.25366000,0.25379000,900677.80000000,555
1604867400000,0.25414000,0.25469000,0.25374000,0.25457000,959683.80000000,629
1604866500000,0.25479000,0.25525000,0.25395000,0.25413000,1215952.20000000,789
1604865600000,0.25408000,0.25497000,0.25401000,0.25480000,1491852.60000000,923
1604864700000,0.25406000,0.25428000,0.25334000,0.25403000,2219052.30000000,1204
1604863800000,0.25268000,0.25407000,0.25249000,0.25407000,1909654.00000000,1010
1604862900000,0.25474000,0.25474000,0.25260000,0.25268000,3451170.70000000,1986
1604862000000,0.25551000,0.25576000,0.25431000,0.25470000,1745552.00000000,860
1604861100000,0.25538000,0.25579000,0.25518000,0.25553000,1289366.30000000,713
1604860200000,0.25545000,0.25617000,0.25529000,0.25539000,1088369.80000000,642
1604859300000,0.25550000,0.25591000,0.25507000,0.25544000,1028763.90000000,640
1604858400000,0.25628000,0.25698000,0.25535000,0.25555000,1170886.10000000,858
1604857500000,0.25661000,0.25701000,0.25607000,0.25626000,2093848.50000000,1203
1604856600000,0.25647000,0.25678000,0.25568000,0.25664000,1986354.70000000,990
1604855700000,0.25522000,0.25672000,0.25514000,0.25644000,2841038.40000000,1275
1604854800000,0.25504000,0.25570000,0.25482000,0.25523000,1180189.50000000,744
1604853900000,0.25462000,0.25558000,0.25462000,0.25500000,1096287.20000000,695
1604853000000,0.25421000,0.25510000,0.25409000,0.25465000,1403358.40000000,727
1604852100000,0.25446000,0.25471000,0.25397000,0.25423000,1273588.30000000,679
1604851200000,0.25514000,0.25563000,0.25426000,0.25442000,1678917.30000000,1008
1604850300000,0.25533000,0.25582000,0.25455000,0.25513000,1128879.40000000,676
1604849400000,0.25540000,0.25594000,0.25484000,0.25540000,1291223.60000000,786
1604848500000,0.25610000,0.25611000,0.25477000,0.25539000,2449971.70000000,1367
1604847600000,0.25579000,0.25632000,0.25464000,0.25610000,3722886.40000000,1642
1604846700000,0.25377000,0.25578000,0.25369000,0.25578000,3242826.40000000,1853
1604845800000,0.25288000,0.25415000,0.25252000,0.25368000,2953713.00000000,1361
1604844900000,0.25217000,0.25304000,0.25217000,0.25285000,757564.20000000,458
1604844000000,0.25261000,0.25289000,0.25191000,0.25216000,795341.90000000,611
1604843100000,0.25239000,0.25286000,0.25230000,0.25261000,1004539.30000000,563
1604842200000,0.25229000,0.25256000,0.25124000,0.25239000,2159021.40000000,1184
1604841300000,0.25264000,0.25273000,0.25216000,0.25230000,1328018.20000000,785
1604840400000,0.25322000,0.25360000,0.25243000,0.25265000,1045497.70000000,610
1604839500000,0.25295000,0.25359000,0.25281000,0.25321000,831096.80000000,465
1604838600000,0.25270000,0.25326000,0.25250000,0.25295000,1240522.80000000,710
1604837700000,0.25368000,0.25429000,0.25259000,0.25271000,1472159.00000000,770
